FECHA	HORA	T1_LN2(C)	T2_LN2(C)	T3_LN2(C)	T4_LN2(C)	T1_LAr(C)	T2_LAr(C)	T3_LAr(C)	T4_LAr(C)	T.Elect(C)	F_LN2.O(L/Min)	P_LN2.O(Bar)	T_LN2.O(C)	P_LN2(Bar)	P_LAr(Bar)	N.LN2_M(Cm)	N.LN2_L(Cm)	N_Max(Cm)	N_Min(Cm)	P_Alarm(Bar)	P_Max(Bar)	P_Min(Bar)	LN2.Max(C)	T_LAr	T_Bucle(S)	Llenado	AlivioLento	AlivioRapido
26/07/2022	15:07:00	-183.865	-144.385	-100.003	-35.142	-177.054	-152.081	-148.017	-151.279	23.000	1.52	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:02	-183.866	-144.385	-100.003	-35.142	-177.054	-152.080	-148.017	-151.278	23.000	1.51	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:04	-183.861	-144.385	-100.004	-35.142	-177.053	-152.081	-148.017	-151.279	23.000	1.52	3.300	35.800	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:06	-183.861	-144.385	-100.004	-35.143	-177.052	-152.081	-148.017	-151.277	23.000	1.51	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:08	-183.880	-144.385	-100.004	-35.143	-177.053	-152.080	-148.016	-151.278	23.000	1.51	3.298	35.800	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:10	-183.841	-144.385	-100.004	-35.143	-177.052	-152.081	-148.016	-151.277	23.000	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:12	-183.847	-144.385	-100.004	-35.143	-177.051	-152.079	-148.016	-151.277	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:14	-183.848	-144.385	-100.005	-35.143	-177.050	-152.079	-148.016	-151.277	23.000	1.49	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:16	-183.845	-144.384	-100.005	-35.144	-177.050	-152.078	-148.016	-151.277	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:18	-183.846	-144.384	-100.005	-35.144	-177.051	-152.079	-148.016	-151.277	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:20	-183.845	-144.384	-100.005	-35.144	-177.050	-152.080	-148.016	-151.278	23.000	1.51	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:22	-183.849	-144.384	-100.005	-35.144	-177.049	-152.079	-148.014	-151.276	23.000	1.50	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:24	-183.854	-144.384	-100.005	-35.145	-177.050	-152.078	-148.015	-151.276	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:26	-183.845	-144.384	-100.006	-35.145	-177.049	-152.078	-148.016	-151.276	23.000	1.53	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:28	-183.842	-144.384	-100.006	-35.145	-177.049	-152.079	-148.016	-151.275	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:30	-183.841	-144.384	-100.006	-35.145	-177.049	-152.076	-148.017	-151.276	23.000	1.51	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:32	-183.845	-144.383	-100.006	-35.145	-177.048	-152.076	-148.015	-151.276	23.000	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:34	-183.845	-144.383	-100.006	-35.145	-177.047	-152.077	-148.016	-151.276	23.000	1.47	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:36	-183.846	-144.383	-100.007	-35.146	-177.047	-152.075	-148.017	-151.277	23.000	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:38	-183.847	-144.383	-100.007	-35.146	-177.047	-152.076	-148.017	-151.274	23.000	1.54	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:40	-183.847	-144.383	-100.007	-35.146	-177.047	-152.078	-148.015	-151.275	23.000	1.50	3.300	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:42	-183.849	-144.383	-100.007	-35.146	-177.046	-152.077	-148.016	-151.276	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:44	-183.858	-144.383	-100.007	-35.146	-177.045	-152.076	-148.015	-151.276	23.000	1.48	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:46	-183.857	-144.382	-100.008	-35.147	-177.044	-152.078	-148.014	-151.276	23.000	1.53	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:48	-183.861	-144.382	-100.008	-35.147	-177.045	-152.076	-148.013	-151.276	23.000	1.52	3.298	35.800	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:50	-183.857	-144.383	-100.008	-35.146	-177.044	-152.075	-148.014	-151.276	23.000	1.48	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:52	-183.855	-144.382	-100.008	-35.147	-177.044	-152.076	-148.015	-151.276	23.000	1.48	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:54	-183.860	-144.382	-100.009	-35.147	-177.044	-152.075	-148.015	-151.275	23.000	1.49	3.300	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:56	-183.838	-144.382	-100.008	-35.147	-177.042	-152.075	-148.013	-151.276	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:07:58	-183.837	-144.382	-100.009	-35.148	-177.043	-152.075	-148.015	-151.275	23.000	1.54	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:00	-183.836	-144.381	-100.009	-35.148	-177.043	-152.077	-148.015	-151.273	23.000	1.50	3.296	35.800	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:02	-183.837	-144.381	-100.009	-35.148	-177.041	-152.076	-148.014	-151.274	23.000	1.51	3.298	35.800	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:04	-183.842	-144.381	-100.009	-35.148	-177.041	-152.074	-148.013	-151.272	23.000	1.48	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:06	-183.841	-144.381	-100.010	-35.148	-177.040	-152.075	-148.014	-151.272	23.000	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:08	-183.852	-144.381	-100.010	-35.149	-177.042	-152.075	-148.015	-151.273	23.000	1.52	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:10	-183.857	-144.381	-100.010	-35.148	-177.040	-152.074	-148.015	-151.272	23.000	1.50	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:12	-183.857	-144.381	-100.010	-35.149	-177.040	-152.075	-148.015	-151.273	23.000	1.51	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:14	-183.854	-144.381	-100.011	-35.149	-177.039	-152.073	-148.015	-151.273	23.000	1.50	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:16	-183.853	-144.381	-100.011	-35.149	-177.038	-152.073	-148.014	-151.274	23.000	1.50	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:18	-183.859	-144.381	-100.011	-35.149	-177.039	-152.074	-148.014	-151.275	23.000	1.53	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:20	-183.839	-144.381	-100.011	-35.150	-177.038	-152.074	-148.014	-151.274	23.000	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:22	-183.840	-144.381	-100.012	-35.150	-177.037	-152.073	-148.014	-151.273	23.000	1.49	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:24	-183.839	-144.380	-100.011	-35.150	-177.038	-152.074	-148.013	-151.274	23.000	1.48	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:26	-183.840	-144.380	-100.011	-35.150	-177.038	-152.072	-148.012	-151.275	23.000	1.47	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:28	-183.843	-144.380	-100.012	-35.151	-177.038	-152.072	-148.013	-151.273	23.000	1.50	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:30	-183.845	-144.380	-100.012	-35.151	-177.038	-152.073	-148.012	-151.274	23.000	1.48	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:32	-183.845	-144.380	-100.012	-35.151	-177.036	-152.073	-148.012	-151.275	23.000	1.52	3.300	35.800	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:34	-183.850	-144.379	-100.012	-35.151	-177.034	-152.072	-148.012	-151.275	23.000	1.49	3.298	35.800	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:36	-183.859	-144.379	-100.012	-35.151	-177.035	-152.072	-148.013	-151.274	23.000	1.49	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:38	-183.860	-144.379	-100.013	-35.152	-177.035	-152.071	-148.012	-151.274	23.000	1.52	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:40	-183.863	-144.379	-100.013	-35.151	-177.036	-152.070	-148.012	-151.275	23.000	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:42	-183.859	-144.379	-100.013	-35.152	-177.035	-152.071	-148.011	-151.275	23.000	1.51	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:44	-183.857	-144.379	-100.013	-35.152	-177.034	-152.071	-148.012	-151.274	23.000	1.51	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:46	-183.860	-144.379	-100.014	-35.152	-177.034	-152.072	-148.011	-151.275	23.000	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:48	-183.841	-144.379	-100.013	-35.153	-177.034	-152.071	-148.012	-151.274	23.500	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:50	-183.843	-144.379	-100.014	-35.152	-177.033	-152.071	-148.011	-151.276	23.000	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:52	-183.847	-144.378	-100.014	-35.153	-177.033	-152.071	-148.011	-151.275	23.000	1.50	3.300	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:54	-183.848	-144.378	-100.014	-35.153	-177.035	-152.070	-148.011	-151.275	23.000	1.49	3.300	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:56	-183.848	-144.378	-100.014	-35.153	-177.033	-152.069	-148.011	-151.273	23.500	1.51	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:08:58	-183.851	-144.378	-100.014	-35.153	-177.032	-152.069	-148.010	-151.274	23.000	1.50	3.296	35.800	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:00	-183.846	-144.378	-100.015	-35.153	-177.032	-152.070	-148.011	-151.273	23.000	1.50	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:02	-183.843	-144.377	-100.015	-35.154	-177.032	-152.070	-148.011	-151.274	23.000	1.50	3.298	35.800	3.343	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:04	-183.845	-144.377	-100.015	-35.154	-177.032	-152.069	-148.011	-151.272	23.500	1.51	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:06	-183.858	-144.377	-100.015	-35.154	-177.031	-152.068	-148.010	-151.273	23.500	1.49	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:08	-183.865	-144.377	-100.015	-35.154	-177.032	-152.068	-148.010	-151.274	23.500	1.53	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:10	-183.859	-144.376	-100.016	-35.154	-177.031	-152.069	-148.011	-151.273	23.500	1.52	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:12	-183.858	-144.377	-100.016	-35.154	-177.032	-152.068	-148.010	-151.272	23.500	1.49	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:14	-183.858	-144.376	-100.016	-35.154	-177.032	-152.069	-148.010	-151.273	23.500	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:16	-183.863	-144.376	-100.017	-35.155	-177.031	-152.068	-148.010	-151.272	23.500	1.52	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:18	-183.841	-144.376	-100.016	-35.155	-177.031	-152.068	-148.010	-151.273	23.500	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:20	-183.843	-144.376	-100.016	-35.155	-177.031	-152.068	-148.009	-151.274	23.500	1.51	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:22	-183.840	-144.376	-100.017	-35.156	-177.031	-152.068	-148.011	-151.273	23.500	1.48	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:24	-183.845	-144.376	-100.017	-35.156	-177.030	-152.068	-148.010	-151.272	23.500	1.50	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:26	-183.846	-144.375	-100.018	-35.156	-177.028	-152.066	-148.009	-151.272	23.500	1.50	3.298	35.800	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:28	-183.846	-144.375	-100.017	-35.156	-177.030	-152.067	-148.009	-151.273	23.500	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:30	-183.844	-144.375	-100.017	-35.156	-177.029	-152.067	-148.008	-151.272	23.500	1.49	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:32	-183.847	-144.375	-100.018	-35.157	-177.029	-152.067	-148.009	-151.273	23.500	1.53	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:34	-183.853	-144.375	-100.018	-35.157	-177.027	-152.067	-148.008	-151.273	23.500	1.51	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:36	-183.862	-144.375	-100.018	-35.157	-177.028	-152.067	-148.008	-151.270	23.500	1.56	3.294	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:38	-183.862	-144.375	-100.018	-35.157	-177.026	-152.066	-148.008	-151.271	23.500	1.49	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:40	-183.859	-144.375	-100.018	-35.157	-177.029	-152.066	-148.009	-151.269	23.500	1.48	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:42	-183.856	-144.374	-100.019	-35.157	-177.028	-152.066	-148.007	-151.269	23.500	1.52	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:44	-183.858	-144.374	-100.019	-35.158	-177.027	-152.066	-148.008	-151.267	23.500	1.51	3.300	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:46	-183.874	-144.374	-100.019	-35.158	-177.027	-152.065	-148.008	-151.269	23.500	1.54	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:48	-183.845	-144.374	-100.019	-35.158	-177.026	-152.064	-148.008	-151.268	23.500	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:50	-183.852	-144.374	-100.019	-35.158	-177.027	-152.065	-148.009	-151.270	23.500	1.52	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:52	-183.846	-144.374	-100.019	-35.158	-177.026	-152.064	-148.007	-151.267	23.500	1.47	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:54	-183.843	-144.374	-100.020	-35.159	-177.025	-152.064	-148.007	-151.267	23.500	1.52	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:56	-183.846	-144.374	-100.020	-35.158	-177.025	-152.064	-148.007	-151.269	23.500	1.48	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:09:58	-183.850	-144.373	-100.020	-35.159	-177.025	-152.065	-148.007	-151.269	23.500	1.49	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:00	-183.853	-144.373	-100.020	-35.159	-177.025	-152.064	-148.006	-151.267	23.500	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:02	-183.848	-144.373	-100.021	-35.160	-177.024	-152.064	-148.006	-151.267	23.500	1.50	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:04	-183.846	-144.373	-100.021	-35.159	-177.025	-152.063	-148.006	-151.265	23.500	1.50	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:06	-183.847	-144.372	-100.021	-35.160	-177.025	-152.063	-148.007	-151.266	23.500	1.47	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:08	-183.847	-144.372	-100.021	-35.160	-177.024	-152.062	-148.005	-151.266	23.500	1.50	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:10	-183.847	-144.372	-100.021	-35.160	-177.025	-152.063	-148.006	-151.267	23.500	1.48	3.298	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:12	-183.853	-144.372	-100.021	-35.160	-177.024	-152.063	-148.006	-151.268	23.500	1.48	3.298	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:14	-183.855	-144.372	-100.021	-35.161	-177.022	-152.062	-148.006	-151.268	23.500	1.51	3.296	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:16	-183.849	-144.372	-100.021	-35.161	-177.024	-152.062	-148.005	-151.268	23.500	1.50	3.296	35.800	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:10:18	-183.846	-144.372	-100.022	-35.161	-177.021	-152.061	-148.006	-151.268	23.500	1.51	3.296	35.800	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
